,Fecha,Hora,Comuna,Accdtes.,Causas,Muertos,Graves,M/Grave,Leves,Ilesos,Urbano/Rural,Calleuno,Calledos,Frentenumero,Ruta,Ubicación km,Latitud,Longitud,Direccion
12788,12/06/2019,17:45,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,SOTOMAYOR,AV CIRCUNVALACION,,,,-20.2134898,-70.1310453,"IQUIQUE, SOTOMAYOR, AV CIRCUNVALACION"
12789,12/06/2019,21:20,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,ALMIRANTE LATORRE,,396,,,-20.2152149,-70.1514235,"IQUIQUE, ALMIRANTE LATORRE, 396"
12790,13/06/2019,14:15,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,2,1,URBANO,ARTURO PRAT CHACON,BERNARDO OHIGGINS,,,,-20.2181701,-70.1551829,"IQUIQUE, ARTURO PRAT CHACON, BERNARDO OHIGGINS"
12791,13/06/2019,15:30,IQUIQUE,Choque,"Vehiculo en retroceso, conducir",0,0,0,0,2,URBANO,OF. SALITRERA VICTORIA,COLON,,,,-20.2049912,-70.1367811,"IQUIQUE, OF. SALITRERA VICTORIA, COLON"
12792,13/06/2019,21:45,IQUIQUE,Colisión,Causas no determinadas,0,0,0,0,3,URBANO,AVENIDA ARTURO PRAT,CALLE LUIS EMILIO RECABARREN,,,,-20.244478,-70.1410328,"IQUIQUE, AVENIDA ARTURO PRAT, CALLE LUIS EMILIO RECABARREN"
12793,13/06/2019,21:45,IQUIQUE,Colisión,"Conducción, cambiar sorpresivamente pista circulación",0,0,0,0,3,URBANO,AVENIDA ARTURO PRAT,AVENIDA PLAYA BRAVA,,,,-20.2416778,-70.1441063,"IQUIQUE, AVENIDA ARTURO PRAT, AVENIDA PLAYA BRAVA"
12794,14/06/2019,11:20,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,HERNAN FUENZALIDA,18 DE SEPTIEMBRE,,,,-20.2287874,-70.1394852,"IQUIQUE, HERNAN FUENZALIDA, 18 DE SEPTIEMBRE"
12795,14/06/2019,14:20,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,1,2,URBANO,GENARO GALLO,HERNAN FUENZALIDA,,,,-20.2289249,-70.137476,"IQUIQUE, GENARO GALLO, HERNAN FUENZALIDA"
12796,14/06/2019,21:00,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,0,0,1,0,URBANO,DIEGO PORTALES,HEROES DE LA CONCEPCION,,,,-20.2111906,-70.1384119,"IQUIQUE, DIEGO PORTALES, HEROES DE LA CONCEPCION"
12797,15/06/2019,4:40,IQUIQUE,Colisión,Conducción en estado de ebriedad,0,1,0,1,2,URBANO,RAMIREZ,ARTURO PRAT CHACON,,,,-20.2307033,-70.1356692,"IQUIQUE, RAMIREZ, ARTURO PRAT CHACON"
12798,15/06/2019,9:50,ALTO HOSPICIO,Atropello,No respetar derecho preferente de paso a peatón,0,0,0,1,0,URBANO,RAMON PEREZ OPAZO,TAMARUGOS,,,,-20.2683502,-70.1019814,"ALTO HOSPICIO, RAMON PEREZ OPAZO, TAMARUGOS"
12799,16/06/2019,6:45,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,0,1,URBANO,TERESA WILMS MONT,,2260,,,-20.2682947,-70.1264165,"IQUIQUE, TERESA WILMS MONT, 2260"
12800,16/06/2019,9:25,IQUIQUE,Choque,"Vehiculo en retroceso, conducir",0,0,0,0,1,URBANO,JOSE MIGUEL CARRERA,LINCOYAN,,,,-20.2268122,-70.137758,"IQUIQUE, JOSE MIGUEL CARRERA, LINCOYAN"
12801,16/06/2019,11:10,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,2,URBANO,RIQUELME,DIECIOCHO DE SEPTIEMBRE,,,,-20.2217721,-70.1432875,"IQUIQUE, RIQUELME, DIECIOCHO DE SEPTIEMBRE"
12802,16/06/2019,12:00,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,1,2,URBANO,AVENIDA LA TIRANA,PADRE HURTADO,,,,-20.2599382,-70.1249083,"IQUIQUE, AVENIDA LA TIRANA, PADRE HURTADO"
12803,16/06/2019,15:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,AVENIDA SALVADOR ALLENDE,,3351,,,-20.2528921,-70.1319149,"IQUIQUE, AVENIDA SALVADOR ALLENDE, 3351"
12804,16/06/2019,17:10,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,1,URBANO,AVENIDA LA TIRANA,,2757,,,-20.2364673,-70.1288685,"IQUIQUE, AVENIDA LA TIRANA, 2757"
12805,16/06/2019,17:10,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,AVENIDA LA TIRANA,,2757,,,-20.2364673,-70.1288685,"IQUIQUE, AVENIDA LA TIRANA, 2757"
12806,16/06/2019,22:30,ALTO HOSPICIO,Volcadura,Conducción en estado de ebriedad,0,1,0,0,1,URBANO,TRES,SIETE,,,,-20.2686722,-70.1049169,"ALTO HOSPICIO, TRES, SIETE"
12807,17/06/2019,10:30,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,2,URBANO,AMUNATEGUI,MANUEL BULNES,,,,-20.2195518,-70.1467191,"IQUIQUE, AMUNATEGUI, MANUEL BULNES"
12808,17/06/2019,13:05,IQUIQUE,Colisión,"Conducción, cambiar sorpresivamente pista circulación",0,0,0,0,2,URBANO,AVENIDA ARTURO PRAT,AVENIDA RAMON PEREZ OPAZO,,,,-20.244478,-70.1410328,"IQUIQUE, AVENIDA ARTURO PRAT, AVENIDA RAMON PEREZ OPAZO"
12809,17/06/2019,13:55,ALTO HOSPICIO,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,TENIENTE HERNAN MERINO CORREA,CALETERA A-16,,,,-20.2885751,-70.0840983,"ALTO HOSPICIO, TENIENTE HERNAN MERINO CORREA, CALETERA A-16"
12810,17/06/2019,15:20,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,SALVADOR ALLENDE,CESPEDES Y GONZALEZ,,,,-20.2252968,-70.1351449,"IQUIQUE, SALVADOR ALLENDE, CESPEDES Y GONZALEZ"
12811,17/06/2019,16:30,IQUIQUE,Colisión,Adelantamiento sin el espacio y tiempo suficiente,0,0,0,0,2,URBANO,BERNARDO OHIGGINS,AMUNATEGUI,,,,-20.2186578,-70.1466761,"IQUIQUE, BERNARDO OHIGGINS, AMUNATEGUI"
12812,17/06/2019,17:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,PADRE HURTADO,FRANCISCO BILBAO,,,,-20.260932,-70.1275669,"IQUIQUE, PADRE HURTADO, FRANCISCO BILBAO"
12813,18/06/2019,0:10,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,AVENIDA HEROES DE LA CONCEPCION,,2885,,,-20.2392339,-70.1451811,"IQUIQUE, AVENIDA HEROES DE LA CONCEPCION, 2885"
12814,18/06/2019,2:55,IQUIQUE,Colisión,Otras causas,0,0,0,0,1,URBANO,CALLE PRIMERAS PIEDRAS,AVENIDA LA TIRANA,,,,-20.2416031,-70.1281104,"IQUIQUE, CALLE PRIMERAS PIEDRAS, AVENIDA LA TIRANA"
12815,18/06/2019,8:42,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,PASAJE TRAIGUEN,,3830,,,-20.2642017,-70.1266194,"IQUIQUE, PASAJE TRAIGUEN, 3830"
12816,18/06/2019,9:03,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,0,1,URBANO,SALVADOR ALLENDE,MANUEL BULNES,,,,-20.2201814,-70.1349026,"IQUIQUE, SALVADOR ALLENDE, MANUEL BULNES"
12817,18/06/2019,12:30,IQUIQUE,Colisión,Perdida control vehículo,0,0,0,0,2,URBANO,ARTURO PRAT CHACON,BAQUEDANO,,,,-20.2226052,-70.1521698,"IQUIQUE, ARTURO PRAT CHACON, BAQUEDANO"
12818,18/06/2019,16:30,IQUIQUE,Colisión,Adelantamiento sin el espacio y tiempo suficiente,0,0,0,0,1,URBANO,TADEO HAENKE,SALVADOR ALLENDE,,,,-20.2413147,-70.1337666,"IQUIQUE, TADEO HAENKE, SALVADOR ALLENDE"
12819,18/06/2019,19:00,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,0,0,1,1,URBANO,LAS ROSAS,HEROES DE LA CONCEPCION,,,,-20.2360662,-70.1434182,"IQUIQUE, LAS ROSAS, HEROES DE LA CONCEPCION"
12820,19/06/2019,1:30,IQUIQUE,Colisión,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,HEROES DE LA CONCEPCION,ORELLA,,,,-20.2210371,-70.1394955,"IQUIQUE, HEROES DE LA CONCEPCION, ORELLA"
12821,19/06/2019,9:50,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,0,0,0,2,URBANO,SARGENTO ALDEA,AMUNATEGUI,,,,-20.2160359,-70.1465023,"IQUIQUE, SARGENTO ALDEA, AMUNATEGUI"
12822,19/06/2019,13:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,MANUEL BULNES,SALVADOR ALLENDE,,,,-20.2201543,-70.1353452,"IQUIQUE, MANUEL BULNES, SALVADOR ALLENDE"
12823,19/06/2019,16:30,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,1,URBANO,MANUEL RODRIGUEZ,ARTURO PEREZ CANTO,,,,-20.2238191,-70.1379526,"IQUIQUE, MANUEL RODRIGUEZ, ARTURO PEREZ CANTO"
12824,20/06/2019,3:30,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,2,URBANO,CALLE EJERCITO DE CHILE,,2235,,,-20.2355852,-70.1342835,"IQUIQUE, CALLE EJERCITO DE CHILE, 2235"
12825,20/06/2019,4:45,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,ARTURO FERNANDEZ,ORELLA,,,,-20.2208235,-70.1432206,"IQUIQUE, ARTURO FERNANDEZ, ORELLA"
12826,20/06/2019,8:40,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,2,URBANO,MANUEL BULNES,OBISPO LABBE,,,,-20.219294,-70.150411,"IQUIQUE, MANUEL BULNES, OBISPO LABBE"
12827,20/06/2019,10:00,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,SALVADOR ALLENDE,GOMEZ CARREÑO,,,,-20.2325448,-70.1358294,"IQUIQUE, SALVADOR ALLENDE, GOMEZ CARREÑO"
12828,20/06/2019,11:25,IQUIQUE,Colisión,No respetar derecho preferente de paso a vehículo,0,0,0,1,2,URBANO,SERRANO,AMUNATEGUI,,,,-20.2137287,-70.1462516,"IQUIQUE, SERRANO, AMUNATEGUI"
12829,20/06/2019,17:40,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,2,URBANO,CESPEDES Y GONZALEZ,RAMIREZ,,,,-20.2246339,-70.1419103,"IQUIQUE, CESPEDES Y GONZALEZ, RAMIREZ"
12830,21/06/2019,5:40,IQUIQUE,Choque,Conducción bajo la influencia del alcohol,0,0,0,0,3,URBANO,LOS AGARROBOS,,4014,,,-20.2664981,-70.1229863,"IQUIQUE, LOS AGARROBOS, 4014"
12831,21/06/2019,6:50,ALTO HOSPICIO,Atropello,No respetar derecho preferente de paso a peatón,0,0,0,1,1,URBANO,LAS AMERICAS,CARMELA CARVAJAL DE PRAT,,,,-20.2800542,-70.1007563,"ALTO HOSPICIO, LAS AMERICAS, CARMELA CARVAJAL DE PRAT"
12832,21/06/2019,7:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,ARTURO PRAT CHACON,,1660,,,-20.2375983,-70.1472624,"IQUIQUE, ARTURO PRAT CHACON, 1660"
12833,21/06/2019,8:15,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,HEROES DE LA CONCEPCION,LIBERTAD,,,,-20.2111906,-70.1384119,"IQUIQUE, HEROES DE LA CONCEPCION, LIBERTAD"
12834,21/06/2019,12:00,IQUIQUE,Choque,"Vehiculo en retroceso, conducir",0,0,0,0,1,URBANO,LUIS URIBE,ARTURO PRAT CHACON,,,,-20.2307033,-70.1356692,"IQUIQUE, LUIS URIBE, ARTURO PRAT CHACON"
12835,21/06/2019,15:40,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,LAS CABRAS,ARTURO PRAT CHACON,,,,-20.2082914,-70.1406124,"IQUIQUE, LAS CABRAS, ARTURO PRAT CHACON"
12836,21/06/2019,16:30,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,2,URBANO,CALLE PLAYA EL AGUILA,FRANCISCO VERGARA,,,,-20.2520603,-70.1336539,"IQUIQUE, CALLE PLAYA EL AGUILA, FRANCISCO VERGARA"
12837,21/06/2019,18:20,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,GENARO GALLO,MANUEL BULNES,,,,-20.2201278,-70.1361812,"IQUIQUE, GENARO GALLO, MANUEL BULNES"
12838,21/06/2019,18:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,PASAJE PLAYA CHAUCA,,3765,,,-20.2629375,-70.1251531,"IQUIQUE, PASAJE PLAYA CHAUCA, 3765"
12839,21/06/2019,19:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,CALLE CUATRO,AVENIDA LA TIRANA,,,,-20.272626,-70.1263226,"IQUIQUE, CALLE CUATRO, AVENIDA LA TIRANA"
12840,22/06/2019,16:10,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,2,0,URBANO,BOLIVAR,RAMIREZ,,,,-20.2123239,-70.147103,"IQUIQUE, BOLIVAR, RAMIREZ"
12841,23/06/2019,4:35,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,ANTARTICA,,2061,,,-20.2104171,-70.1353534,"IQUIQUE, ANTARTICA, 2061"
12842,23/06/2019,6:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,CALLE TAMARUGAL,,3162,,,-20.24762,-70.12618,"IQUIQUE, CALLE TAMARUGAL, 3162"
12843,23/06/2019,7:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,THOMPSON,LUIS CRUZ MARTINEZ,,,,-20.2155912,-70.1383408,"IQUIQUE, THOMPSON, LUIS CRUZ MARTINEZ"
12844,23/06/2019,8:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,AVENIDA PEDRO PRADO,AVENIDA BERNARDO OHIGGINS,,,,-20.2193218,-70.1347013,"IQUIQUE, AVENIDA PEDRO PRADO, AVENIDA BERNARDO OHIGGINS"
12845,23/06/2019,19:50,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,0,2,URBANO,GENARO GALLO,TADEO HAENKE,,,,-20.2394749,-70.1403552,"IQUIQUE, GENARO GALLO, TADEO HAENKE"
12846,24/06/2019,7:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,RAMON PEREZ OPAZO,ROTONDA CHIPANA,,,,-20.2555986,-70.1335864,"IQUIQUE, RAMON PEREZ OPAZO, ROTONDA CHIPANA"
12847,24/06/2019,8:50,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,0,0,1,1,URBANO,ANIBAL PINTO,SAN MARTIN,,,,-20.2167578,-70.1528862,"IQUIQUE, ANIBAL PINTO, SAN MARTIN"
12848,24/06/2019,13:30,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,0,2,URBANO,RAMIREZ,BULNES,,,,-20.2193967,-70.1495306,"IQUIQUE, RAMIREZ, BULNES"
12849,24/06/2019,15:15,ALTO HOSPICIO,Volcadura,Perdida control vehículo,0,0,0,1,1,URBANO,LOS ALAMOS,PARQUE ORIENTE,,,,-20.2589612,-70.0964502,"ALTO HOSPICIO, LOS ALAMOS, PARQUE ORIENTE"
12850,24/06/2019,18:52,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,1,URBANO,HEROES DE LA CONCEPCION,JOSE JOSQUIN PEREZ,,,,-20.2227905,-70.1396443,"IQUIQUE, HEROES DE LA CONCEPCION, JOSE JOSQUIN PEREZ"
12851,25/06/2019,8:35,ALTO HOSPICIO,Atropello,No respetar derecho preferente de paso a peatón,0,1,0,0,1,URBANO,LOS ALAMOS,TENIENTE HERAN MERINO CORREA,,,,-20.2686722,-70.1049169,"ALTO HOSPICIO, LOS ALAMOS, TENIENTE HERAN MERINO CORREA"
12852,25/06/2019,8:49,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,2,0,URBANO,THOMPSON,DOCE DE FEBRERO,,,,-20.2154172,-70.1410495,"IQUIQUE, THOMPSON, DOCE DE FEBRERO"
12853,25/06/2019,9:50,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,AVENIDA FRANCISCO BILBAO,CALLE CERRO COLORADO,,,,-20.2617337,-70.1290955,"IQUIQUE, AVENIDA FRANCISCO BILBAO, CALLE CERRO COLORADO"
12854,25/06/2019,10:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,SARGENTO ALDEA,BARROS ARANA,,,,-20.2160002,-70.1472917,"IQUIQUE, SARGENTO ALDEA, BARROS ARANA"
12855,25/06/2019,11:05,IQUIQUE,Atropello,Conducción en estado de ebriedad,0,0,0,1,1,URBANO,VIA LOCAL UNO,VIA LOCAL DOS,,,,-20.2657663,-70.124002,"IQUIQUE, VIA LOCAL UNO, VIA LOCAL DOS"
12856,25/06/2019,16:15,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,RAMIREZ,BULNES,,,,-20.2193967,-70.1495306,"IQUIQUE, RAMIREZ, BULNES"
12857,25/06/2019,21:30,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,0,0,1,0,URBANO,CALLE CUATRO,AV LA TIRANA,,,,-20.2543166,-70.1260602,"IQUIQUE, CALLE CUATRO, AV LA TIRANA"
12858,26/06/2019,7:30,IQUIQUE,Caída,Conducción no atento condiciones transito momento,0,0,0,1,2,URBANO,MANUEL RODRIGUEZ,VIVAR,,,,-20.2233771,-70.1492554,"IQUIQUE, MANUEL RODRIGUEZ, VIVAR"
12859,26/06/2019,16:25,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,AVENIDA PEDRO PRADO,PLAYA EL AGUILA,,,,-20.25145,-70.1319383,"IQUIQUE, AVENIDA PEDRO PRADO, PLAYA EL AGUILA"
12860,26/06/2019,22:30,IQUIQUE,Colisión,Virajes indebidos,0,0,0,1,1,URBANO,LA TIRANA,PROYECTADA,,,,-20.2750176,-70.1266749,"IQUIQUE, LA TIRANA, PROYECTADA"
12861,27/06/2019,8:40,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,ANIBAL PINTO,THOMPSON,,,,-20.2144119,-70.1528609,"IQUIQUE, ANIBAL PINTO, THOMPSON"
12862,27/06/2019,10:00,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,SALITRERA VICTORIA,COLON,,,,-20.2049542,-70.1369169,"IQUIQUE, SALITRERA VICTORIA, COLON"
12863,27/06/2019,10:20,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,THOMPSON,ARTURO PEREZ CANTO,,,,-20.2156812,-70.1369661,"IQUIQUE, THOMPSON, ARTURO PEREZ CANTO"
12864,27/06/2019,14:25,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,VIVAR,TARAPACA,,,,-20.218536,-70.1488892,"IQUIQUE, VIVAR, TARAPACA"
12865,27/06/2019,17:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,PASAJE EL CARMELO,,3072,,,-20.24592,-70.1260099,"IQUIQUE, PASAJE EL CARMELO, 3072"
12866,27/06/2019,19:00,IQUIQUE,Choque,"Vehiculo en retroceso, conducir",0,0,0,0,1,URBANO,PEDRO PRADO,DIEGO PORTALES,,,,-20.2307248,-70.1356851,"IQUIQUE, PEDRO PRADO, DIEGO PORTALES"
12867,27/06/2019,19:45,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,1,URBANO,HEROES DE LA CONCEPCION,RIQUELME,,,,-20.2220951,-70.1395246,"IQUIQUE, HEROES DE LA CONCEPCION, RIQUELME"
12868,28/06/2019,8:10,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,BERNARDO OHIGGINS,ANIBAL PINTO,,,,-20.2182824,-70.1529419,"IQUIQUE, BERNARDO OHIGGINS, ANIBAL PINTO"
12869,28/06/2019,8:20,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,1,1,URBANO,EMILIO RECABARREN,,2472,,,-20.2331775,-70.1406587,"IQUIQUE, EMILIO RECABARREN, 2472"
12870,28/06/2019,11:30,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,0,0,1,1,URBANO,THOMPSON,PATRICIO LYNCH,,,,-20.2147104,-70.1513996,"IQUIQUE, THOMPSON, PATRICIO LYNCH"
12871,28/06/2019,23:55,IQUIQUE,Choque,Adelantamiento sin el espacio y tiempo suficiente,0,0,0,0,1,URBANO,CESPEDES Y GONZALEZ,AVENIDA PROGRESO,,,,-20.2246339,-70.1419103,"IQUIQUE, CESPEDES Y GONZALEZ, AVENIDA PROGRESO"
12872,29/06/2019,3:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,VIA TRES,VIA DOS,,,,-20.2907061,-70.1244951,"IQUIQUE, VIA TRES, VIA DOS"
12873,29/06/2019,4:48,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,MEJILLONES,,2240,,,-20.230384,-70.1306481,"IQUIQUE, MEJILLONES, 2240"
12874,29/06/2019,8:20,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,1,URBANO,ZEGERS,DIECIOCHO DE SEPTIEMBRE,,,,-20.2178068,-70.1430302,"IQUIQUE, ZEGERS, DIECIOCHO DE SEPTIEMBRE"
12875,29/06/2019,9:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,BARROS ARANA,SARGENTO ALDEA,,,,-20.2160002,-70.1472917,"IQUIQUE, BARROS ARANA, SARGENTO ALDEA"
12876,29/06/2019,12:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,ARTURO PRAT CHACON,GOROSTIAGA,,,,-20.2141572,-70.1548644,"IQUIQUE, ARTURO PRAT CHACON, GOROSTIAGA"
12877,29/06/2019,12:32,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,VEINTIUNO DE MAYO,,454,,,-20.2135534,-70.1415226,"IQUIQUE, VEINTIUNO DE MAYO, 454"
12878,29/06/2019,15:00,IQUIQUE,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,FRANCISCO BILBAO,PADRE HURTADO,,,,-20.2616614,-70.129137,"IQUIQUE, FRANCISCO BILBAO, PADRE HURTADO"
12879,29/06/2019,20:10,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,ARTURO FERNANDEZ,,1852,,,-20.2260119,-70.1443247,"IQUIQUE, ARTURO FERNANDEZ, 1852"
12880,29/06/2019,22:30,IQUIQUE,Choque,"Conducción, cambiar sorpresivamente pista circulación",0,0,0,0,2,URBANO,LA TIRANA,CAMPO DEPORTE,,,,-20.2254732,-70.1318466,"IQUIQUE, LA TIRANA, CAMPO DEPORTE"
12881,30/06/2019,1:25,ALTO HOSPICIO,Choque,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,CUATRO,SIETE,,,,-20.2686722,-70.1049169,"ALTO HOSPICIO, CUATRO, SIETE"
12882,30/06/2019,7:00,IQUIQUE,Choque,"Peatón, cruza camino o carretera sin adoptar precauciones",0,0,0,0,1,URBANO,LOS CLARINES,GENARO GALLO,,,,-20.2339491,-70.1380032,"IQUIQUE, LOS CLARINES, GENARO GALLO"
12883,30/06/2019,10:00,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,3,3,URBANO,LA TIRANA,EL MONTE,,,,-20.3365124,-69.6562096,"IQUIQUE, LA TIRANA, EL MONTE"
12884,30/06/2019,11:05,IQUIQUE,Colisión,Causas no determinadas,0,0,0,0,1,URBANO,ARTURO PRAT,TERESA WILMS MONTT,,,,-20.244478,-70.1410328,"IQUIQUE, ARTURO PRAT, TERESA WILMS MONTT"
12885,30/06/2019,14:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,ARTURO PRAT CHACON,SAGASCA,,,,-20.245836,-70.1401573,"IQUIQUE, ARTURO PRAT CHACON, SAGASCA"
12886,30/06/2019,22:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,ARTURO PRAT CHACON,TOMAS BONILLA,,,,-20.2273588,-70.1480139,"IQUIQUE, ARTURO PRAT CHACON, TOMAS BONILLA"
12887,01/07/2019,7:45,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,SALVADOR ALLENDE,,3318,,,-20.2396655,-70.1345536,"IQUIQUE, SALVADOR ALLENDE, 3318"
12888,01/07/2019,17:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,AMUNATEGUI,RIQUELME,,,,-20.2216013,-70.146812,"IQUIQUE, AMUNATEGUI, RIQUELME"
12889,01/07/2019,17:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,OFICIANA  SALITRERA VICTORIA,SANTA CRUZ,,,,-20.2049542,-70.1369169,"IQUIQUE, OFICIANA  SALITRERA VICTORIA, SANTA CRUZ"
12890,01/07/2019,23:50,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,HEROES DE LA CONCEPCION,,502,,,-20.2129168,-70.1387944,"IQUIQUE, HEROES DE LA CONCEPCION, 502"
12891,02/07/2019,6:50,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,VIA LOCAL 2,VIA LOCAL 3,,,,-20.2307033,-70.1356692,"IQUIQUE, VIA LOCAL 2, VIA LOCAL 3"
12892,02/07/2019,8:15,IQUIQUE,Colisión,Adelantamiento sin el espacio y tiempo suficiente,0,0,0,0,1,URBANO,LA TIRANA,PROYECTADA,,,,-20.2750176,-70.1266749,"IQUIQUE, LA TIRANA, PROYECTADA"
12893,02/07/2019,10:50,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,AVENIDA TADEO HAENKE,AVENIDA LA TIRANA,,,,-20.2382135,-70.1286667,"IQUIQUE, AVENIDA TADEO HAENKE, AVENIDA LA TIRANA"
12894,02/07/2019,13:45,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,0,0,0,2,URBANO,THOMPSON,RAMIREZ,,,,-20.2307033,-70.1356692,"IQUIQUE, THOMPSON, RAMIREZ"
